geoid,pi
26161461000,-0.24596904680768963
26161415400,-0.7418608165537025
26161446400,-0.8015460333407227
26161403500,-0.43025998431061674
26161404500,-0.3881147280735996
26161405600,-0.5773638412310159
26161400700,-0.8289768016400854
26161446200,-0.949844512276188
26161425000,-0.4074261060403177
26161415600,-0.76237678893773
26161412600,0.4077781252117126
26161403200,-0.26379117467944546
26161453000,-0.07477379232291861
26161410200,-0.7727135675537693
26161414500,-0.002054815496728316
26161423600,-0.36064978589603686
26161416200,-0.1832766802232201
26161445000,0.38014200153694994
26161413000,0.052430246968364305
26161426002,0.27138277412154893
26093733603,-0.27331946515795535
26161447000,0.2072133997525147
26161405200,-0.07430066867190388
26161410400,-0.42587163013124696
26093742202,-0.42149365328762173
26161413402,0.06756016091750226
26161403600,-0.8888789152082698
26161407000,-0.5960224227964126
26161414900,-0.4331617617299577
26093743800,-0.11934903184710216
26161400600,-0.33327942604821825
26161402500,-0.24247524794224265
26161404200,-0.19279193325475827
26161405100,-0.10349228540483962
26161412700,-0.2567153839370617
26161414300,-0.35262836128471164
26161416000,-0.10233308184610626
26093732100,0.311405447182476
26161426001,0.2763948085341178
26161403400,0.43489724870516594
26161404100,0.14801028167469918
26161404300,0.07541579278281495
26161404400,0.237290113000303
26161421100,-0.2393893645913044
26093743700,-0.5989514789454524
26161402700,-0.3779043090028698
26161410300,-0.4198428343275325
26161413200,-0.28326307794019767
26161420000,-0.4936828947083024
26161411900,-0.3377487658824092
26161422201,-0.09658322224208815
26161412000,-0.27854663549241016
26093733604,0.2123551335302051
26093743900,-0.08249837571411184
26115830801,-0.5295938883089265
26161411200,0.14765566355695695
26161414200,-0.5432917156879389
26161407400,0.008084704796889166
26161410100,-0.26101721375747317
26161465001,-0.01734297593800539
26163588300,-0.5784242232919493
26161405300,-0.32952318562209293
26163587000,-0.7679823213535356
26161400500,-0.8315914391752238
26161405400,-0.40595317564850364
26161405500,-0.2333216338619297
26161411000,-0.1419207021835361
26093743400,0.0358519273157925
26093743600,-0.11875897763957258
26161415200,0.2394706773617753
26163564800,-0.6206785577043796
26093713100,-0.493506494591931
26161403100,-0.35410806584307947
26161422202,-0.4533962867147342
26093744700,-0.05601611694170492
26115830300,-0.5012243178886875
26161400400,-0.14404774439301654
26161402300,-0.6726573890125718
26093712601,-0.01634229082129177
26161412100,0.06180165670585698
26163563900,-0.6697620495919692
26163985700,-0.5019037669093146
26093730600,0.029070377281088803
26093744400,-0.4638686035072501
26125197400,-0.26069269925839167
26125197600,-0.35546799583266264
26161400300,-0.9374939790537806
26161403800,0.6447657892563414
26161413401,0.014323783773938604
26161414000,-0.11457285803145727
26161420200,0.17599649542769616
26163558000,-0.7486106142861292
26163560400,-0.8927650284656693
26163561301,-0.6289047220200599
26163564700,-0.6638716103331942
26161980101,-1.126408511272786
26163579900,-0.32675212262325964
26093712602,-0.09715449969768761
26093740500,-0.411650567288372
26093741602,-0.5789935021110311
26125130700,-0.5762890961662583
26093722300,-0.6347713823677403
26093731100,0.339353651095598
26093743500,0.20771971234067388
26093744900,0.2344208387843447
26161411700,0.15872734096625665
26163561600,-0.5087041913635182
26163563500,-0.8783254209630563
26163564502,-0.9493299290256773
26163565001,-0.5237610266627231
26163588200,-0.32699167967573567
26099254100,-0.44032823183729997
26115831700,-0.91020552552672
26125137101,-0.955667500909983
26125167800,-0.5163607567288532
26125183500,-0.30713565683342986
26161402601,-0.4111370181783688
26161412300,0.17807022968312267
26093712102,0.18907426333763772
26093742500,0.032347807472387385
26115831300,-0.5562308146332534
26115833500,-0.8730205093235879
26125135100,-0.7672377173584416
26161400800,-0.14599844358375388
26161407600,-0.10056860855043338
26161410900,-0.061249087485348394
26161413403,-0.5202915796658623
26163564100,-0.5821350946873354
26163564402,-0.6665640582030021
26163564503,-0.7014172250828886
26163588002,-0.16631843167695765
26163588400,-0.6987110931665366
26163520800,-0.23900693581395488
26163983902,-0.5369472663403282
26093742201,-0.7733821934045021
26099232200,-0.6012996751797717
26115831500,-0.9582383703033669
26125136102,-0.6364922272178967
26125137102,-0.6370455613021863
26125165100,-0.7151429508433221
26125166000,-0.3873355991058766
26125196800,-0.44832931777393165
26125197701,-0.5134311081809764
26161402100,-0.030608546158523178
26161415800,-0.30373536051427225
26093713500,-0.32815286300461094
26093713700,-0.45095630177039125
26093721100,0.39911604344432833
26093743300,0.2129403657012801
26115830200,-0.3333584410360045
26115833300,-0.5250561988050099
26161410500,-0.04353133741368117
26161466000,-0.43617528032063047
26163558400,-0.6220932950269045
26163561302,-0.8130898797458662
26163562600,-0.8093261778588925
26163562700,-0.897332804957464
26163562900,-0.7514528627561723
26163563200,-0.41876345531879455
26163566900,-0.6517981159056877
26163574301,-0.41761677947386655
26163582000,-0.6152650114720936
26163583800,-0.7525326521246692
26163584600,-0.7841114436375629
26163590401,-0.7133392670731702
26163599100,-0.3630064160255855
26093730101,0.32274941298971827
26093740900,-0.9455753127366372
26093744600,-0.8176746415081385
26099982001,-0.5159278770190855
26115830700,-0.29936450763090056
26115831400,-0.6392021357552737
26115831800,-1.2530600762430004
26125130300,-0.38175965209144
26125136101,-0.6633554410304733
26125139400,-0.6473999258066354
26125140800,-0.5862761973709798
26125142700,-0.4981333327452263
26125159000,-0.266162333309013
26125161000,-0.7901999425117491
26125167300,-0.6307085622893926
26125184500,-0.576167140052118
26161410800,-0.545576333736253
26093711000,0.09665113990795864
26093712101,0.36515323133576705
26093722500,0.06358420386650064
26093733100,-0.046965942119304854
26093740600,-0.516065604548289
26099221100,-0.5560305374660787
26099231200,-0.642944028253389
26099231700,-0.6114276846445822
26115833800,-0.5571712261048463
26125136800,-0.7729031174082196
26125137400,-0.6103095291862255
26163532600,-0.28077220240749623
26163554800,-0.568479625838672
26163557901,-0.9854914523327543
26163564504,-0.6505428603841644
26163564900,-0.6845219854075697
26163567300,-0.45360707588873417
26163567400,-0.5745432371904018
26163568500,-0.4139299994504118
26163568800,-0.48872360515740754
26163573900,-0.7492792706973708
26163574000,-0.8514631977750874
26163574900,-0.6501423844619205
26163580100,-0.8708096244570845
26163581900,-0.6339329293307093
26163583700,-0.5904781165603968
26163586201,-0.7783865819231717
26163590500,-0.8336478800721047
26163597000,-0.6633257320998537
26163986502,-2.1266607658708616
26161980200,-1.603320785755751
26163584501,-0.6888432667882702
26163983301,-1.0336308979141562
26163983800,-0.5592349915040699
26163983903,-0.4341168644947165
26093742900,-0.7535504306246157
26099261100,-0.5840968629811693
26115832300,-0.733297143512235
26125138301,-0.3986612557530323
26125144400,-0.6249474840255436
26125157900,-0.8409307203590526
26125166500,-0.8135199992393738
26125166600,-0.7338292080862105
26125167500,-0.7804840239650928
26125168800,-0.852595710533218
26125175100,-0.7235416883731007
26125181100,-0.5034196292227447
26125197702,-0.3964488946869175
26161410600,-0.004579822973028501
26093720100,0.5447000333288288
26093722100,0.06972733656202847
26093730102,-0.3310572975313644
26099232100,-0.6573060737399761
26099240300,-0.4495215679245551
26099245400,-0.9923689127969336
26099258200,-0.44703404068106656
26099258300,-0.6794908432248126
26099260900,-0.687738143367097
26115830100,-0.2307658272553238
26115832500,-0.6421057765570602
26125130500,-0.6751099568411322
26125132500,-0.8297132788757856
26125134300,-0.6694213903016644
26125134500,-0.6482503893004598
26125141500,-0.4276266254265194
26125144301,-0.14066944352106367
26125152600,-0.7991801268832517
26125160000,-0.7098245388572466
26125161800,-0.4918919148607269
26125171400,-0.7671467294689697
26147622000,-0.6959190971580007
26147637200,-0.5268509603780855
26161410700,-0.6889181380662108
26163535300,-0.4789100287874476
26163554100,-0.7219897123794836
26163554300,-0.6236581441591685
26163554500,-0.6044380094255941
26163555100,-0.6553797840237794
26163555300,-0.6517828837176393
26163555500,-0.549653150899182
26163555600,-0.3883564048810436
26163556100,-0.6922865230306505
26163556200,-0.5798320553879373
26163557100,-0.6977151950618425
26163557400,-0.5100936248697169
26163557500,-0.5968987390022142
26163557600,-0.6621814997794846
26163558900,-0.4965432450772794
26163561200,-0.5476333329635306
26163561900,-0.7077369243660292
26163562300,-0.4986336620995224
26163563600,-0.7807988880800744
26163564200,-0.6363068283518467
26163565100,-0.7239655991077304
26163566500,-0.9484537512643806
26163566600,-0.5387973850549577
26163567000,-0.26169819494285523
26163567100,-0.6125647777703953
26163567202,-0.37317702584445994
26163567800,-0.6336341086937156
26163568200,-0.604618075716033
26163569100,-0.5552833343238396
26163569800,-0.5504156698557149
26163571800,-0.5882887732266587
26163572700,-0.5425630220610129
26163573501,-0.8507046231062081
26163574600,-0.6469960049622191
26163578500,-0.6010089324893445
26163579200,-0.5363409826744885
26163580900,-0.6586718137996223
26163581600,-0.6825085597704872
26163584801,-0.2375966083093664
26163588102,-0.8454372245315701
26163591600,-0.7397020921678675
26163596200,-0.5949622351904433
26163596100,-0.4437584206377254
26163596300,-0.11717790257834702
26163580700,-0.9877976935038286
26163594401,-0.5111317684371834
26163581101,-0.861905246432697
26163593001,-0.6994447920372888
26163520200,-0.6811666237566892
26163595100,-0.6566557101703637
26163580800,-0.7676659560126599
26163594100,-0.44626363885493003
26163594300,-0.44434646853545073
26163576400,-0.8294520893938347
26163594200,-0.4279438465511376
26163594000,-0.7248033063673351
26163517500,-0.3013518374818176
26163595000,-0.7390067995784294
26163533900,-0.4953403746741974
26163578600,-0.8882333807991504
26163580500,-0.47767524873381695
26163599001,-0.8039120913292022
26163981901,-0.6278631002308601
26163584300,-0.8801743180689101
26163982102,-1.5065989661942518
26115831600,-1.2664749818655454
26163580600,-0.4596756379501844
26163591502,-0.838429433707886
26163982301,-1.9860277171387923
26115831202,-0.5759830374121995
26163577100,-0.5765272867289246
26163577800,-0.5963227369239777
26163982101,-1.5801877399564728
26163982700,-2.115822592927304
26163573800,-0.8978875764039036
26163576100,-0.5933304760247314
26163580300,-0.25009452074712235
26163580400,-0.6360731764871179
26163581800,-0.34894846797377355
26115830500,-0.1724925733737118
26163580200,0.034901097237902884
26163584000,-0.5390289725558232
26163589300,-0.14808878267966516
26163983901,-1.8544469239801882
26125162000,-0.47300812028627515
26163550400,-0.5607867220640761
26163576300,-0.46578572922161865
26163582100,-0.5632338143196881
26163585500,-0.8196113465610064
26163591900,-0.4543890054473139
26163595201,-0.715533803524501
26163982000,-2.0022677189996827
26163983302,-0.8310945755504228
26125152000,-0.5626528568661953
26125196000,-0.5525697228997032
26125197500,-0.45989427946011185
26163556700,-0.6113066246594993
26163577000,-0.6249977437772373
26163577400,-0.8355278739630255
26163579800,-1.6255887896627155
26163583200,-0.6738332141404526
26163585800,-0.6074801699006581
26163594500,-0.602361198218472
26163577600,-0.22240935035098877
26163982900,-2.6141638212324256
26099230502,-0.7991366423293593
26099268400,-0.429102192783014
26125150500,-0.7430673680910019
26163522800,-0.8518438099157972
26163524500,-1.463411120056723
26163572600,-0.5767783966494382
26163572800,-0.43838697273987687
26163575200,-0.6346323906231461
26163575300,-0.44844136643872523
26163575600,-0.6108054640604428
26163584200,-0.9044010637223923
26163584400,-0.8333845242335135
26163591800,-0.6304339239389347
26163593200,-0.34614644070767364
26115831201,0.16343307372629595
26115832600,0.7015034107825963
26163576700,-0.35342602848649624
26163983700,-0.9682549219032668
26163985200,-0.5650884243787604
26099262600,-0.6113454540808317
26115833900,-0.6528427374998598
26125157400,-0.689417379127747
26125167400,-0.4926535635559955
26125173500,-0.6031285784097169
26163517300,-0.6087060029768344
26163501400,-0.12107801074343721
26163551400,-0.48670236523933763
26099262300,-0.40274581668898424
26163501600,-0.7514055469694206
26099263700,-0.6277381776193373
26163520300,-0.7479980254373284
26163551200,-0.6644384304195909
26163551300,-0.5917664437081018
26125161100,-0.45469368666636756
26125162100,-0.621548540790812
26099261000,-0.634758590959964
26125187000,-0.4258097837217465
26163518900,-0.691651043455039
26163539400,-0.3697861454069058
26099258600,-0.5929694442481471
26125181200,-0.582456166242989
26125181300,-0.8667096282675131
26163516700,0.07248072159805295
26163518000,-0.9800016807384337
26163538200,0.21354211903241035
26163550100,-0.1496121076071038
26163574800,-0.2296779585851492
26099251800,-0.579401353040715
26125160800,-0.5718252987361417
26125170200,-0.7417958869230116
26125173400,-0.7458428317869266
26163500900,-0.052625055368921925
26163538400,-0.28220531303855223
26163550700,-0.5196506781567567
26163575401,-0.5835419187544526
26163583300,-0.5357834593962073
26125161700,-0.6285442063266277
26125184000,-0.7061576329083473
26099224001,-0.6972358713854085
26099242500,-0.7173299821179104
26099261800,-0.4902869856055349
26125161300,-0.6580167271442586
26163501500,-0.02491999791233001
26163517000,-0.23607321493544844
26163535600,-0.04385684896215922
26163540500,-0.299203774729991
26163543300,-0.8354534584631987
26163551800,-0.6312093726740401
26099252100,-0.21919746602632703
26125160400,-0.6475966770340044
26125166700,-0.638375139840489
26163505100,-0.6568911569805331
26163513200,0.14612434271743854
26163513700,-0.43609014428409537
26099224101,-0.5199009806605608
26099241800,-0.5525459654678422
26099252200,-0.3394081784884021
26099255400,-0.7028437006490982
26099263500,-0.7124990639783262
26125161200,-0.7463923011327989
26125161900,-0.683788673326711
26125166200,-0.5643182832534325
26125184600,-0.7646572848636888
26163506900,-0.10783472418816975
26163536900,-0.4176156404148929
26163537000,-0.4140862210940391
26163538100,-0.286364744548417
26163539600,-0.11576257092882344
26163550200,-0.507455948348611
26163558200,-0.6887233352876276
26163571900,-0.1937594761985437
26163573701,-0.39670515191590744
26163579300,-0.23133940293817773
26099263600,-0.6142866599194666
26125142300,-0.45955406047388614
26125162500,-0.5012114028645478
26125171000,-0.79908077616527
26163503500,-0.15245556452261103
26163511400,-0.7211305701692896
26099223402,-0.5714793899873767
26099240400,-0.6851461202342298
26099243501,-0.13531125633670849
26099251500,-0.661905320729031
26099260800,-0.5088919828523655
26125152700,-0.7060396187555068
26125162300,-0.6829928167108871
26125165200,-0.5185076139778448
26125171100,-0.4139649643654456
26125171200,-0.329287290435758
26125175300,-0.51346228661947
26125181001,-0.5551237791313945
26125183100,-0.6817849276901092
26125183400,-0.6661249133895587
26125183800,-0.7837295385388957
26125192000,-0.678684840209517
26163515300,-0.7316032971971012
26163522000,-0.34843841303969325
26163522500,-0.9220358847650715
26163525700,0.23418933193714916
26163534700,-0.13241993507819774
26163543200,-0.2805479300980891
26163546301,-0.15009019484440672
26163552000,-0.06346935030862219
26163571500,-0.625387120633302
26163573702,-0.794450460187151
26163574700,-0.5665892125911804
26163985100,-0.9467384473802926
26099232400,-0.6183633096273962
26099255200,-0.672592137276902
26099256000,-0.754487100956192
26099268000,-0.8051211008384135
26125150600,-0.741894789001141
26125168901,-0.2672823766693395
26125172500,-0.7190940901486751
26125193400,-0.7548664290209149
26125193700,-0.6316555046606962
26125194000,-0.5583597237851101
26163500600,-0.025457504200132083
26163511900,-0.8464852494840328
26099223801,-0.20881159726224033
26099250600,-0.059948030453455585
26099250900,-0.3250393608355156
26099251900,-0.509973195121765
26099258000,-0.4131734947482997
26099258900,-0.3901355603353193
26125157200,-0.7047979926089638
26125160600,-0.6451165836812834
26125171600,-0.6460790049954861
26125173000,-0.7022727470702226
26125184100,-0.5455314910707023
26125184400,-0.8078308087468883
26125193300,-0.5852202192449606
26125194600,-0.6466493177159208
26125196100,-0.6749477862466018
26163500500,0.37577341048177443
26163502000,0.3040899896081529
26163503900,0.09654528246760308
26163505600,-0.39999728719036015
26163506800,-0.2985461831240318
26163514200,0.2511929913476512
26163516500,-0.6209236519066669
26163531200,0.10698850556147751
26163532400,0.38218830209476845
26163533300,0.18247769508086406
26163535800,-0.45641612591849806
26163536200,-0.22546144267446047
26163537700,-0.16939931507709327
26163538500,-0.336542173982869
26163538700,-0.7209556647188986
26163539200,-0.5317202031170273
26163550300,-0.11781468359509424
26163551700,-0.23752780900368667
26163554900,-0.6386129023231649
26163559800,-0.5766422457952687
26163560300,-0.6993531279274143
26163564600,-0.7086401238470527
26163570400,-0.6097490516178963
26163573600,-0.7976901188835465
26163591700,-0.5286732790568848
26099225900,-0.6480130110918437
26099255000,-0.575909985706318
26125129000,-0.7445166680238234
26125170000,-0.6672788138137077
26125171500,-0.7182423064471519
26125172400,-0.6494380331218623
26125175200,-0.7438185146547495
26125181500,-0.7177718836078483
26125191200,-0.7546587751313245
26125197000,-0.7205617546442822
26163506300,-0.8304368377708675
26099222106,-0.5103316223924905
26099223802,-0.4251612353000069
26099224202,-0.5107938859993645
26099224500,-0.41237301972084395
26099230300,-0.5551880109078102
26099230800,-0.6760283923037166
26099231400,-0.6589107168261625
26099231800,-0.9038464107028851
26099242100,-0.5362577983087613
26099245300,-0.6168062578083789
26099250800,-0.48984248049721296
26099251300,-0.6987408842035456
26099251700,-0.8102163092859358
26099258700,-0.35243365558131096
26099262200,-0.6872757803673882
26099262700,-0.621660039507192
26099263900,-0.7167345550731619
26125141200,0.09916090558484625
26125150000,-0.5663848346497398
26125157600,-0.5194873965400165
26125160500,-0.7802273655724477
26125181400,-0.681827774324557
26125183200,-0.3514915167260044
26125184700,-0.20623904849054836
26125191300,-0.06450992979953343
26125192200,-0.37339381177222747
26125192400,-0.5939271723620065
26125196300,-0.8768980473262498
26125197300,-0.5708418850432462
26163500700,-0.1743820456137575
26163501300,0.11110564865947813
26163501800,0.06326572065245506
26163504000,0.4309792000587499
26163506600,-0.3697245748428508
26163519300,-0.6365226991500903
26163521400,-0.7376636097917836
26163532100,0.1039107698055364
26163537500,-0.06134114475027945
26163540700,-0.6049204125419064
26163542900,-0.578585492433672
26163543700,-0.059015175186762615
26163546201,-0.09907676013507999
26163550500,-0.29195883343322454
26163551600,-0.33148790571354136
26163554200,-0.5503578864652986
26163554400,-0.5089545066365351
26163558700,-0.5046664499411143
26163563300,-0.7604852545513091
26163564401,-0.5946720205208064
26163564501,-0.359981830096328
26163568400,-0.5475517116109715
26163571700,-0.4834552912031025
26163573100,-0.49347399756184135
26163577200,-0.7832429079677378
26163578000,-0.3454527022119632
26163583400,-0.5816368925337732
26163573400,-0.9574085248503692
26099214500,-0.32111027693990984
26099230000,-0.5221555951648172
26099258100,-0.5959894529914401
26099262900,-0.6345221674409084
26125150800,-0.8587947124146594
26125150900,-0.7157683555380634
26125157000,-0.503707673603784
26125161500,-0.8590870314939458
26125194500,-0.8021838953180083
26147625001,-1.3797527784257746
26163503100,-0.08391499381730808
26099217000,-0.055707846541853505
26099221200,-0.5214411930159453
26099223401,-0.6019972188050209
26099223902,-0.7667377460806327
26099225200,-0.5703554827212096
26099225701,-0.5653087283232139
26099230200,-0.30076999215472744
26099231000,-0.20629247094602476
26099240700,-0.6685425801086634
26099241000,-0.7318265530715007
26099241500,-0.6067302002424091
26099245100,-0.6123924953958576
26099247202,-0.21807481355236255
26099247301,-0.3763184407569691
26099251100,-0.7907792268614691
26099255900,-0.17123986937381297
26099256600,-0.5878838063283295
26099258400,-0.6001321636075645
26099258800,-0.32344531121979236
26099260000,-0.5039213332506031
26099261200,-0.6992744598177638
26099261300,-0.6458202931113001
26099262000,-0.5532033902466511
26099263200,-1.148550965058998
26099263800,-0.42699541319131273
26115830400,-0.4821419994407463
26125133101,-0.6215281093099969
26125134900,-0.7602775069779356
26125135300,-0.3361966392777945
26125140301,-0.033207834555337656
26125141001,-0.5835140102273391
26125144100,-0.5865419165518031
26125144500,-0.8037175253646472
26125145200,-0.1169269351116016
26125153300,-0.7103264175541002
26125154500,-0.6131408462798651
26125156200,-0.5872045259160105
26125156400,-0.4584459847379523
26125157700,-0.695485680048541
26125158100,-0.713747333378158
26125166900,-0.6405269938676906
26125173200,-0.6509559824141704
26125181600,-0.6962824387833345
26125183600,-0.6524628677051166
26125183700,-0.4787925769031099
26125183900,-0.5304297914433153
26125196600,-0.1435052781158683
26147630400,-0.012202634730603337
26147634600,-0.23295680923658563
26147642000,-0.7082853124522753
26147650100,-0.6488242556074612
26147652600,0.3787911370477719
26147657200,-0.01047831338515244
26163500200,-0.649699842504108
26163500800,0.20624982306746314
26163501100,-0.08204219716029473
26163501900,0.20060685347260854
26163505200,-0.13548151559583319
26163505800,-0.8656276670162225
26163507300,0.007607055873995338
26163513300,0.18257039241263964
26163515400,-0.3952558757663881
26163515700,-0.27660918191936135
26163516000,0.12945176514430665
26163527900,-0.2118144023148074
26163530500,-0.09365850655640356
26163534200,0.0276910493912588
26163535700,0.1918168723020358
26163537300,-0.15537394283305964
26163538300,-0.3440512575632401
26163540600,-0.2469293051241254
26163541400,-0.4120738038261155
26163542100,-0.39090983475610386
26163542500,-0.04763296745529837
26163543400,-0.19135946347832256
26163545700,-0.30851165219045895
26163545900,-0.45967733505121083
26163547200,-0.7288853789783822
26163550600,-0.7412201328783791
26163550800,-0.2862952813960579
26163550900,-0.1753836856929724
26163551100,-0.5912826226427166
26163551500,-0.3124552589704924
26163552801,-0.33406089458706806
26163554600,-0.4122095411562538
26163556400,-0.7012546603952275
26163557000,-0.6522700175520427
26163558500,-0.6467678583855236
26163559200,-0.2368531290042569
26163560202,-0.6515652498713593
26163563800,-0.3695414584915074
26163568700,-0.5717607721877588
26163570500,-0.6923295735653828
26163573000,-0.6276699197057997
26163574100,-0.6742168645102754
26163575000,-0.6776644422696491
26163576600,-0.3264631559490533
26163577700,-0.09022576021022394
26163581500,-0.32287764010785974
26163583101,-0.2680049232429781
26163583900,-0.6317822143947065
26163591501,-0.5265434583878532
26163584100,-1.025004876345565
26163581200,-0.5326311844687133
26163586300,-0.8481422304081173
26161984000,-1.2938522503261156
26163521500,-0.7430503952932843
26115831100,-0.4209335264044054
26163584700,-0.3611050655733
26163588101,-0.6970620054339435
26163593301,-0.5642588872796316
26099982200,-0.4096936904178175
26163568900,-0.7159468856249269
26163583500,-0.2178118235145739
26163982500,-1.7074321893013535
26125153200,-0.8314623293244405
26125196900,-0.5038909028431968
26163526100,-0.6700265855656766
26163575100,-0.5555632831153832
26163577500,-0.24702270832115847
26099226700,-0.6870067469119737
26099268100,-0.5125330449262103
26099982002,-0.4728399348926062
26115833100,-0.5249667428970265
26125134800,-0.6489949534396316
26125150100,-0.6591484482011081
26125152900,-0.7163992798745139
26125196700,-0.674092645844347
26125151000,-0.6419165578594698
26125183000,-0.7007935478800484
26125153100,-0.6242337424997454
26125170400,-0.8076614964835811
26125183300,-0.7627622632773026
26125150300,-0.740079595722978
26125153000,-0.4429134097400793
26125170100,-0.5324238587373071
26125180100,-0.8119191486781675
26125188001,-0.6704024042534964
26125127700,-0.5154307610612867
26125156000,-0.5048842917862288
26125184300,-0.346658756819732
26125127100,-0.4867737360655321
26125142200,-1.0689329879017793
26125150700,-0.5089317928709316
26125150400,-0.27282483532484664
26125197200,-0.7488536127214727
26125981400,-0.8115573271341902
26125128300,-0.40546769679560507
26125158200,-0.5199800820596069
26125194300,-0.6944303202591414
26125180000,-0.6933786944830509
26125184200,-0.5981073133362759
26125188100,-0.5506153252870789
26099225500,-0.4958061581756192
26125128900,-0.6314313716331241
26099225600,-0.6057569840497895
26125126300,-0.5670802755707305
26125154000,-0.7163970552090465
26125166100,-0.64941227291259
26125170300,-0.6167610106562235
26125180200,-0.7356268182161836
26125190700,-0.32076284191199544
26125191100,-0.7345083629061401
26125197900,-0.4107117099904618
26099263400,-0.657283385387952
26125127000,-0.32508898040443507
26125127600,-0.4834523756949683
26125145400,-0.5598521461610456
26125145600,-0.5864861179505837
26125140500,-0.5451712231226719
26125144200,-0.25854524636751386
26099230603,-0.5584160006033141
26125142400,-0.2932739537112812
26125145300,-0.41228001297438605
26125156500,-0.707023595538402
26125180300,-0.6257224443571128
26125192500,-0.18747105602780298
26125193000,-0.1746771014359476
26125194200,-0.7579973486302607
26099260400,-0.6368969919376674
26099227000,-0.6621073830077939
26099262500,-0.678145183261246
26125126400,-0.44121839579113387
26125156300,-0.5569307996070099
26125157100,-0.7288637095746086
26125158000,-0.8351643878348904
26125175000,-0.664356346607981
26125190800,-0.3249251910047915
26125193100,-0.7391281151255218
26125196200,-0.7155854417006412
26125198000,-0.48520020575333284
26099230700,-0.42773823201156463
26099245000,-0.7451492645154207
26125128400,-0.68647104293241
26125140101,-0.6429338674283099
26099215300,-0.5737385850853173
26099225300,-0.47548283598811886
26099230602,-0.6071422862051424
26099232301,-0.6794856167388184
26099243502,-0.5688580566735613
26125121700,-0.34220239418917314
26125124000,-0.38934149445853017
26125127300,-0.5952268639154529
26125157800,-0.7483476743470096
26125160700,-0.43446254688753994
26163539000,-0.13837695788259008
26099254000,-0.9518428420010927
26099261700,-0.6971041524643575
26125140303,-0.6404890615111585
26125141400,-0.46455631477875164
26125142500,-0.5811436184825214
26125144600,-0.6036030622220121
26125150200,-0.6036106717912006
26099231900,-0.6424467448888818
26099232500,-0.3811898357940624
26099260100,-0.40716806258706517
26099262400,-0.7286767291226205
26125121400,-0.5469427204694608
26125130000,-0.4843435905592662
26125135200,-0.7742017855488478
26125141700,-0.7810667841044475
26125173100,-0.8762651907756176
26125173600,-0.7371752235589368
26125190200,-0.35380517365430136
26125190400,-0.23814256293344185
26163509000,-0.7445286247491262
26163541000,-0.5206719285603079
26099226101,-0.5867539798180723
26099247601,-0.16768554593081558
26099251600,-0.6041943165232342
26099256200,-0.3883816397966711
26125126200,-0.1964442421166356
26125144701,-0.8855690382278855
26099231500,-0.494646599002879
26099231600,-0.6951997531248952
26099260300,-0.2984276170604994
26125127400,0.10382843908453022
26125130200,-0.3390126500025634
26125145501,-0.49541053627269327
26125154100,-0.31335624381363375
26125157300,-0.35476893171852136
26125162400,-0.5324443349233097
26125165000,-0.9221136479698923
26125166800,-0.618944745501837
26125191000,-1.1247252979356854
26125196400,-0.6681249299873135
26163538600,-0.2740979933773457
26163540100,-0.10320048879166858
26163542400,-0.1272263882029838
26163552100,-0.17516916422998202
26163554700,-0.6967032251941112
26163562400,-0.6968624933758273
26099230501,-0.6369864266419818
26099240601,-0.7060691507429386
26099260600,-0.7215344478358782
